PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8
1.138338e-02;1.971115e-02;2.747277e-02;1.052933e-03;1.117295e-02;7.774197e-03;9.059017e-03;2.094098e-02;1.346506e-02;9.154811e-03;2.082782e-02;-4.234481e-04;1.643020e-02;2.116459e-02;9.051838e-03;-1.164590e-03
1.524513e-02;1.683911e-02;3.033381e-02;2.621411e-03;2.012633e-02;7.536454e-03;9.111098e-03;2.094098e-02;2.001845e-02;9.953136e-03;2.114942e-02;3.921756e-03;2.080093e-02;2.116459e-02;1.104067e-02;-1.021307e-03
1.874745e-02;1.120077e-02;3.033381e-02;3.117985e-03;2.013260e-02;7.828405e-03;9.059017e-03;2.094098e-02;2.019453e-02;9.985275e-03;2.378783e-02;6.827892e-03;2.217013e-02;2.116459e-02;1.009718e-02;5.166242e-03
1.523865e-02;1.754071e-02;3.033381e-02;2.906566e-03;1.983536e-02;8.054539e-03;9.126721e-03;2.094098e-02;2.006364e-02;9.954601e-03;2.002018e-02;2.610169e-03;1.973103e-02;2.116459e-02;1.080163e-02;5.594465e-04
1.616651e-02;4.735585e-03;3.033381e-02;-3.338096e-04;2.059774e-02;8.511167e-03;9.059017e-03;2.094098e-02;1.596341e-02;8.205736e-03;1.979684e-02;2.009089e-03;2.080206e-02;2.116459e-02;1.106368e-02;8.745875e-04
1.585717e-02;1.697418e-02;3.033381e-02;2.212791e-03;2.027421e-02;6.769614e-03;9.059017e-03;2.094098e-02;2.000432e-02;1.000063e-02;2.027944e-02;3.088859e-03;2.095941e-02;2.116459e-02;1.073882e-02;5.245126e-05
1.386204e-02;1.758190e-02;3.033381e-02;1.472748e-03;1.915906e-02;7.952535e-03;9.075526e-03;2.094098e-02;1.996890e-02;9.968457e-03;2.296298e-02;3.992531e-03;2.074630e-02;2.116459e-02;8.877522e-03;2.052411e-03
1.581439e-02;1.730536e-02;3.033381e-02;2.169780e-03;1.902731e-02;9.214286e-03;9.095605e-03;2.094098e-02;1.986440e-02;1.003534e-02;2.095068e-02;6.046974e-03;2.086849e-02;2.116459e-02;1.078852e-02;1.490156e-03
1.564218e-02;1.691903e-02;3.033381e-02;1.360760e-03;2.116572e-02;4.392870e-03;9.085485e-03;2.094098e-02;1.998466e-02;9.998110e-03;1.912244e-02;1.831964e-02;1.967982e-02;2.116459e-02;1.077344e-02;-1.164590e-03
1.786505e-02;1.847068e-02;3.033381e-02;2.018299e-03;2.070572e-02;7.573204e-03;9.083524e-03;2.094098e-02;1.985004e-02;1.112981e-02;2.083488e-02;1.436296e-03;1.698985e-02;2.116459e-02;1.109321e-02;-6.995495e-04
1.546685e-02;1.530843e-02;3.033381e-02;2.301771e-03;1.873386e-02;6.347448e-03;9.061785e-03;2.094098e-02;1.997622e-02;9.917874e-03;2.071152e-02;3.829034e-03;2.053352e-02;2.116459e-02;1.069771e-02;-2.672619e-04
1.517900e-02;1.917129e-02;3.033381e-02;1.490528e-03;2.052842e-02;7.456181e-03;9.110458e-03;2.094098e-02;1.999533e-02;9.947877e-03;2.256490e-02;2.713068e-03;2.047888e-02;2.116459e-02;1.084255e-02;-1.164590e-03
1.428969e-02;1.709651e-02;3.033381e-02;1.648962e-03;1.974647e-02;8.162406e-03;9.164121e-03;2.094098e-02;2.000782e-02;9.956205e-03;1.863491e-02;3.296468e-03;2.115425e-02;2.116459e-02;1.097188e-02;-1.164590e-03
1.407383e-02;1.707434e-02;3.033381e-02;1.985990e-03;1.974109e-02;8.160356e-03;9.118753e-03;2.094098e-02;1.952686e-02;9.969983e-03;2.052389e-02;-9.409830e-04;2.093262e-02;2.116459e-02;1.073552e-02;-1.104487e-03
1.555459e-02;1.693548e-02;3.033381e-02;2.523531e-03;2.089137e-02;8.068990e-03;9.131789e-03;2.094098e-02;1.995641e-02;1.012758e-02;1.090626e-02;6.193986e-03;2.047988e-02;2.116459e-02;1.072047e-02;-1.164590e-03
1.560471e-02;1.588557e-02;3.033381e-02;2.142560e-04;2.020029e-02;8.858049e-03;9.059017e-03;2.094098e-02;2.000601e-02;1.012168e-02;2.234801e-02;1.594507e-03;2.051879e-02;2.116459e-02;1.075441e-02;-1.164590e-03
1.560410e-02;1.852722e-02;3.033381e-02;2.821523e-03;2.150029e-02;7.042919e-03;9.110791e-03;2.094098e-02;2.000924e-02;9.887492e-03;1.937388e-02;-1.682837e-04;2.108845e-02;2.116459e-02;1.078426e-02;-9.490454e-04
1.566289e-02;1.757331e-02;3.033381e-02;2.690582e-03;2.086202e-02;8.221102e-03;9.115651e-03;2.094098e-02;2.000815e-02;9.976697e-03;2.185954e-02;2.872746e-03;2.024710e-02;2.116459e-02;1.066995e-02;-9.720031e-04
1.562183e-02;1.712630e-02;3.033381e-02;2.459178e-03;1.974717e-02;8.087968e-03;9.134297e-03;2.094098e-02;1.998588e-02;9.934111e-03;1.980269e-02;2.662050e-03;2.068312e-02;2.116459e-02;1.073582e-02;-9.358141e-04
1.387262e-02;1.608500e-02;3.033381e-02;1.178464e-03;2.066438e-02;8.897422e-03;9.063310e-03;2.094098e-02;1.998648e-02;1.001006e-02;2.347755e-02;2.130857e-03;2.046754e-02;2.116459e-02;1.053260e-02;-1.164590e-03
1.566129e-02;1.752691e-02;3.033381e-02;-2.792733e-04;2.179549e-02;7.853993e-03;9.081825e-03;2.094098e-02;1.999349e-02;9.988679e-03;2.198608e-02;3.886384e-03;2.041564e-02;2.116459e-02;1.075575e-02;-2.541355e-04
1.552370e-02;1.759688e-02;3.033381e-02;2.144345e-03;2.054877e-02;8.398041e-03;9.118230e-03;2.094098e-02;1.995071e-02;1.021130e-02;1.906067e-02;-9.409830e-04;1.941733e-02;2.116459e-02;1.025141e-02;1.114889e-05
1.552091e-02;1.689928e-02;3.033381e-02;2.660885e-03;2.115430e-02;5.640627e-03;9.157269e-03;2.094098e-02;1.998531e-02;1.003503e-02;1.953804e-02;2.868009e-03;2.065314e-02;2.116459e-02;1.074925e-02;2.405988e-03
1.415297e-02;1.525531e-02;3.033381e-02;1.635855e-03;2.261835e-02;7.438734e-03;9.159449e-03;2.094098e-02;1.989090e-02;1.005388e-02;1.895503e-02;4.868248e-03;2.075616e-02;2.116377e-02;1.144988e-02;1.891501e-03
1.557983e-02;1.712728e-02;3.033381e-02;1.726813e-03;1.986355e-02;8.181583e-03;9.078345e-03;2.094098e-02;1.999639e-02;1.000206e-02;2.075561e-02;3.304994e-03;2.061265e-02;2.116459e-02;1.070068e-02;2.664249e-04
1.526000e-02;1.689884e-02;3.033381e-02;1.983105e-03;1.978864e-02;7.465974e-03;9.119974e-03;2.094098e-02;1.999546e-02;9.975649e-03;2.054603e-02;7.804653e-03;2.051888e-02;2.116459e-02;1.070544e-02;-5.816032e-04
1.467505e-02;1.780305e-02;3.033381e-02;2.281011e-03;1.930299e-02;7.120367e-03;9.129265e-03;2.094098e-02;2.002746e-02;9.981012e-03;2.108974e-02;3.350661e-03;2.024393e-02;2.116459e-02;1.071399e-02;-1.102244e-03
1.546779e-02;1.606057e-02;3.033381e-02;1.202809e-03;1.921073e-02;7.861506e-03;9.059017e-03;2.094098e-02;1.988628e-02;1.005474e-02;2.159624e-02;6.838119e-03;2.142275e-02;2.116459e-02;1.026162e-02;-1.164590e-03
1.541388e-02;1.760961e-02;3.033381e-02;8.821015e-04;2.089561e-02;6.433175e-03;9.112416e-03;2.094098e-02;1.999146e-02;9.996301e-03;2.146958e-02;3.298557e-03;2.076988e-02;2.116459e-02;1.071887e-02;-4.579851e-04
1.554017e-02;1.757691e-02;3.033381e-02;1.297800e-03;1.916932e-02;6.012237e-03;9.059017e-03;2.094098e-02;1.999238e-02;1.001264e-02;2.108683e-02;1.720989e-03;1.764442e-02;2.116459e-02;1.072252e-02;9.264745e-04
1.551458e-02;1.685826e-02;3.033381e-02;2.482309e-03;1.990267e-02;7.972243e-03;9.070748e-03;2.094098e-02;1.998748e-02;9.959327e-03;2.123492e-02;2.869975e-03;2.064314e-02;2.116459e-02;1.066883e-02;-1.164590e-03
1.895879e-02;1.668383e-02;3.033381e-02;1.061631e-03;2.236077e-02;5.604850e-03;9.059017e-03;2.094098e-02;2.003970e-02;9.981245e-03;2.141235e-02;3.445420e-03;2.097437e-02;2.116459e-02;1.124136e-02;-9.924889e-04
1.639559e-02;1.720381e-02;3.033381e-02;2.075541e-03;1.993508e-02;7.992917e-03;9.102164e-03;2.094098e-02;1.999298e-02;1.000816e-02;2.124637e-02;2.671591e-03;2.064815e-02;2.116459e-02;1.077902e-02;2.378032e-03
1.585805e-02;1.716855e-02;3.033381e-02;1.345608e-03;2.007798e-02;7.865800e-03;9.121182e-03;2.094098e-02;1.999502e-02;9.970552e-03;2.137976e-02;2.188858e-04;2.054488e-02;2.116459e-02;1.075946e-02;2.712123e-04
1.450087e-02;1.810649e-02;3.033381e-02;1.426792e-03;1.956587e-02;5.794967e-03;9.086597e-03;2.094098e-02;2.007494e-02;9.960446e-03;2.646144e-02;2.171252e-03;2.125333e-02;2.116459e-02;1.005965e-02;5.147816e-03
1.572238e-02;1.760968e-02;3.024653e-02;4.800259e-03;2.587878e-02;8.273016e-03;9.122630e-03;2.094098e-02;1.992220e-02;9.984760e-03;1.921021e-02;1.162631e-02;2.126978e-02;2.116459e-02;1.065339e-02;3.999460e-03
1.621657e-02;1.748362e-02;3.033381e-02;5.949966e-04;1.990297e-02;6.058358e-03;9.059017e-03;2.094098e-02;1.999143e-02;1.000449e-02;2.233176e-02;2.889348e-03;1.890410e-02;2.116459e-02;1.010852e-02;1.240084e-03
1.549353e-02;1.678035e-02;3.033381e-02;2.619808e-03;2.022232e-02;8.220297e-03;9.130104e-03;2.094098e-02;1.998768e-02;9.525585e-03;2.035215e-02;2.554950e-03;2.070299e-02;2.116459e-02;1.062113e-02;-1.164590e-03
1.322681e-02;1.722622e-02;3.033381e-02;2.000950e-03;2.288074e-02;6.439342e-03;9.067188e-03;2.094098e-02;2.015346e-02;4.628478e-03;2.894209e-02;1.945152e-03;1.976251e-02;2.116459e-02;9.126769e-03;-3.215228e-04
1.532021e-02;1.457524e-02;3.033381e-02;2.435567e-03;2.021687e-02;8.070091e-03;9.144083e-03;2.094098e-02;1.999807e-02;9.982503e-03;2.069927e-02;4.808231e-03;2.052767e-02;2.116459e-02;1.071235e-02;-1.164590e-03
1.547265e-02;1.684897e-02;3.033381e-02;1.627366e-03;2.137211e-02;8.836900e-03;9.059017e-03;2.094098e-02;1.992196e-02;9.963039e-03;2.117588e-02;2.186462e-03;2.047943e-02;2.116459e-02;1.086483e-02;2.896799e-03
1.530545e-02;1.720377e-02;3.033381e-02;2.009592e-03;2.014757e-02;6.654143e-03;9.059017e-03;2.094098e-02;1.999781e-02;9.985442e-03;2.119098e-02;6.680034e-03;2.016194e-02;2.116459e-02;1.020103e-02;-3.892302e-04
1.470109e-02;1.607034e-02;3.033381e-02;1.911616e-03;1.507110e-02;8.369458e-03;9.095540e-03;2.094098e-02;2.036724e-02;1.000352e-02;2.237629e-02;6.011781e-03;1.955455e-02;2.116459e-02;1.081411e-02;-1.164590e-03
1.900957e-02;1.417797e-02;2.951961e-02;1.488099e-03;2.206505e-02;7.673006e-03;9.093819e-03;2.094098e-02;1.797671e-02;1.635584e-02;2.686199e-02;4.934949e-03;1.991261e-02;2.116459e-02;9.895662e-03;9.916251e-04
1.551458e-02;1.711198e-02;3.033381e-02;2.211977e-03;2.034212e-02;8.149761e-03;9.092460e-03;2.094098e-02;1.996881e-02;1.004888e-02;2.058583e-02;2.856431e-03;2.091280e-02;2.116459e-02;1.071790e-02;-1.164590e-03
1.548992e-02;1.714055e-02;3.033381e-02;1.167487e-03;2.020383e-02;7.472434e-03;9.059017e-03;2.094098e-02;2.006006e-02;9.670033e-03;2.670968e-02;4.121464e-03;2.005879e-02;2.115720e-02;1.109596e-02;1.299138e-03
1.607990e-02;1.738783e-02;2.974729e-02;-3.338096e-04;2.100529e-02;9.574116e-03;1.218006e-02;2.089969e-02;2.124899e-02;8.797974e-03;3.094098e-02;2.094098e-02;1.684069e-02;2.116459e-02;8.835410e-03;1.012218e-02
1.669451e-02;1.722168e-02;2.391731e-02;9.187896e-03;2.141614e-02;8.145659e-03;9.061050e-03;2.094098e-02;2.079415e-02;8.132330e-03;2.313762e-02;1.300114e-02;1.257146e-02;2.116459e-02;8.858700e-03;-1.164590e-03
